,Q_id
532,57664289
533,60627275
534,54188885
535,52241680
536,48715030
537,64368193
538,57718447
539,62912925
540,54721106
541,61862614
542,47145683
543,59497766
544,63520236
545,62968557
546,64628130
547,51448897
548,62783857
549,63441778
550,62588143
551,55880253
552,56243672
553,63166341
554,53186736
555,60440292
556,63520401
557,55596375
558,54117962
559,50185227
560,44770638
561,60350060
562,61974658
563,63610626
564,52455658
565,54107156
566,64004745
567,56745486
568,65101054
569,59171833
570,64822548
571,46257428
572,47403634
573,55932767
574,63396387
575,53916594
576,50701690
577,59493606
578,64796538
579,52178922
580,52789474
581,59563220
582,57943032
583,44403886
584,64152094
585,47897666
586,50960830
587,52524117
588,62412155
589,48895910
590,59139073
591,61522539
592,61847448
593,45673949
594,43585263
595,64635630
596,60379513
597,60891340
598,59635097
599,63585477
600,62624804
601,53641292
602,62673238
603,56085657
604,60798712
605,59208990
606,62246656
607,58612453
608,64627432
609,53300965
610,59866818
611,63075914
612,50454645
613,46482787
614,54794302
615,62922324
616,63692611
617,60475895
618,56590886
619,51741046
620,61520938
621,57013705
622,59940854
623,59510603
624,54303890
625,63332638
626,57832423
627,64381906
628,53421999
629,58339835
630,57517740
631,58478316
632,48527722
633,59218671
634,49206550
635,53544901
636,64778852
637,50399055
638,59632255
639,57541091
640,64542924
641,43556339
642,62911946
643,53268442
644,63630933
645,60022388
646,63322801
647,60266256
648,63966513
649,60029369
650,64777195
651,64346112
652,61052513
653,62706674
654,49675499
655,58996451
656,44630395
657,62081155
658,63435050
659,63572304
660,63274505
661,64420059
662,54058256
663,61598164
664,53088825
665,63919315
666,56490431
667,53201921
668,57631705
669,57291307
670,56702413
671,58194148
672,50196608
673,62675972
674,50845631
675,52570007
676,57277214
677,47645423
678,61756222
679,60996754
680,59178619
681,58339302
682,54839446
683,57642161
684,43080583
685,63793013
686,58496858
687,58215056
688,61238514
689,63591609
690,63846816
691,48273372
692,60202610
693,56269922
694,55932985
695,59593807
696,51243969
697,53682045
698,63164627
699,59211395
700,63566232
701,54053256
702,65096679
703,57736416
704,65144346
705,51681243
706,50368390
707,59411700
708,61845974
709,60771047
710,59378742
711,63273419
712,49161652
