Q_id,Id,CreationDate,ParentId
58912268,59741019,2020-01-14 20:05:38,58912268
59129241,61977771,2020-05-23 19:49:46,59129241
57957101,57999435,2019-09-18 19:13:48,57957101
57957101,59352433,2019-12-16 07:52:11,57957101
63128557,63128944,2020-07-28 07:22:59,63128557
63128557,63129279,2020-07-28 07:45:15,63128557
55943259,55943572,2019-05-01 22:38:22,55943259
50539641,50597150,2018-05-30 05:47:51,50539641
53416833,53420966,2018-11-21 21:52:05,53416833
60750288,64316096,2020-10-12 10:31:50,60750288
49088670,49104233,2018-03-05 05:51:26,49088670
59441355,59441710,2019-12-22 04:55:35,59441355
63256567,63290929,2020-08-06 19:59:52,63256567
63254121,63254518,2020-08-04 20:21:44,63254121
64037618,64040396,2020-09-24 06:04:12,64037618
64037618,64052693,2020-09-24 18:55:01,64037618
56966499,56967464,2019-07-10 09:20:49,56966499
56966499,56983094,2019-07-11 06:43:39,56966499
62157890,62160781,2020-06-02 20:22:27,62157890
63332048,63332148,2020-08-09 22:58:12,63332048
63332048,63333057,2020-08-10 01:39:23,63332048
53995708,53995739,2019-01-01 13:15:18,53995708
53995708,53999459,2019-01-01 22:33:32,53995708
54054163,54065199,2019-01-06 19:37:14,54054163
47312396,47341747,2017-11-17 01:09:05,47312396
47312396,62703853,2020-07-02 19:37:10,47312396
47312396,62784871,2020-07-07 22:30:49,47312396
47312396,64899077,2020-11-18 18:24:53,47312396
64679865,64679991,2020-11-04 12:22:20,64679865
58824625,58874005,2019-11-15 09:32:17,58824625
62111920,62112181,2020-05-31 05:58:09,62111920
62111920,62112566,2020-05-31 06:43:28,62111920
60373136,60498745,2020-03-03 01:13:20,60373136
63232732,63244366,2020-08-04 09:53:51,63232732
63232732,63415069,2020-08-14 14:49:17,63232732
65029639,65030156,2020-11-26 22:54:26,65029639
60469220,60473455,2020-03-01 08:53:26,60469220
61718049,62076032,2020-05-28 23:11:40,61718049
61718049,62139728,2020-06-01 19:37:48,61718049
50968788,51098410,2018-06-29 09:20:56,50968788
49097669,49097696,2018-03-04 16:37:37,49097669
63075594,63083879,2020-07-25 03:01:56,63075594
63406621,63426786,2020-08-15 13:53:01,63406621
52213726,52213812,2018-09-07 00:43:58,52213726
54274089,54275435,2019-01-20 10:16:38,54274089
54274089,54511380,2019-02-04 06:57:01,54274089
61964863,61965435,2020-05-22 23:32:54,61964863
51259119,51259202,2018-07-10 07:12:54,51259119
61567150,63949953,2020-09-18 05:43:37,61567150
60838718,60839231,2020-03-24 20:59:31,60838718
58496139,58496401,2019-10-22 02:37:42,58496139
61968540,61973826,2020-05-23 14:46:52,61968540
61857079,61874549,2020-05-18 16:39:53,61857079
61857079,61875920,2020-05-18 17:54:51,61857079
52317407,52339908,2018-09-14 22:26:28,52317407
52317407,52344021,2018-09-15 10:56:10,52317407
50873484,56601090,2019-06-14 15:19:39,50873484
60253449,60254234,2020-02-16 23:33:30,60253449
59434184,59434368,2019-12-21 07:36:03,59434184
55474474,55477737,2019-04-02 14:53:27,55474474
62904639,62905769,2020-07-15 00:17:30,62904639
60414698,60414990,2020-02-26 13:25:22,60414698
48402009,48559107,2018-02-01 09:17:36,48402009
59868377,59868548,2020-01-22 21:30:24,59868377
62520641,62520753,2020-06-22 18:06:09,62520641
62520641,62520778,2020-06-22 18:07:32,62520641
64483065,64526192,2020-10-25 16:38:57,64483065
53794900,53795809,2018-12-15 17:56:51,53794900
62472238,62504856,2020-06-21 21:54:13,62472238
62472238,62664374,2020-06-30 18:57:08,62472238
60772545,60775157,2020-03-20 13:28:23,60772545
57193146,58931739,2019-11-19 10:23:43,57193146
60365105,60409953,2020-02-26 08:48:50,60365105
62302878,62306216,2020-06-10 14:35:19,62302878
55009884,61978068,2020-05-23 20:17:58,55009884
63212096,63212188,2020-08-02 03:46:17,63212096
57500582,57509265,2019-08-15 11:55:27,57500582
59013496,59014520,2019-11-24 03:58:34,59013496
59013496,62113857,2020-05-31 09:02:12,59013496
59013496,62708139,2020-07-03 03:37:02,59013496
63153471,63155416,2020-07-29 14:02:02,63153471
51664192,51666172,2018-08-03 06:01:50,51664192
51664192,51691864,2018-08-05 06:14:51,51664192
51664192,55089212,2019-03-10 15:25:14,51664192
62941625,63040588,2020-07-22 18:07:44,62941625
60726057,60734154,2020-03-18 05:52:18,60726057
61642363,61644518,2020-05-06 20:14:05,61642363
61642363,62258203,2020-06-08 08:42:54,61642363
61948655,61949280,2020-05-22 06:46:04,61948655
57264800,57265087,2019-07-30 05:51:39,57264800
56086706,56195143,2019-05-18 00:57:59,56086706
