,Q_id_x,Q_create_time,View_count,Comment_count,Score,Answer_count,Accepted_Answer_id,Answer_tup,First_ans_time,First_acc_ans_time,Duration_ans,Duration_acc_ans
26,48402009,2018-01-23 12:40:03,9740,4,5,1,48559107.0,"[(48559107.0, '2018-02-01 09:17:36')]",2018-02-01 09:17:36,2018-02-01 09:17:36,212.62583333333333,212.62583333333333
27,48527722,2018-01-30 17:58:28,183,1,0,1,48545859.0,"[(48545859.0, '2018-01-31 15:34:56')]",2018-01-31 15:34:56,2018-01-31 15:34:56,21.607777777777777,21.607777777777777
28,48715030,2018-02-09 22:27:40,318,0,0,1,,"[(49036312.0, '2018-02-28 18:33:36')]",2018-02-28 18:33:36,,452.0988888888889,
29,48807989,2018-02-15 13:03:46,2248,0,1,1,,"[(48824423.0, '2018-02-16 10:12:24')]",2018-02-16 10:12:24,,21.14388888888889,
30,48895910,2018-02-20 23:33:18,2472,0,0,1,48903086.0,"[(48903086.0, '2018-02-21 10:05:26')]",2018-02-21 10:05:26,2018-02-21 10:05:26,10.535555555555556,10.535555555555556
31,49033764,2018-02-28 16:03:38,1004,0,1,1,,"[(49035901.0, '2018-02-28 18:04:23')]",2018-02-28 18:04:23,,2.0125,
32,49088670,2018-03-03 20:03:43,1877,0,1,1,49104233.0,"[(49104233.0, '2018-03-05 05:51:26')]",2018-03-05 05:51:26,2018-03-05 05:51:26,33.79527777777778,33.79527777777778
33,49097669,2018-03-04 16:35:16,1163,0,0,1,,"[(49097696.0, '2018-03-04 16:37:37')]",2018-03-04 16:37:37,,0.03916666666666667,
34,49161652,2018-03-07 21:39:08,3693,0,7,3,49316176.0,"[(49253755.0, '2018-03-13 10:27:35'), (49316176.0, '2018-03-16 08:30:40'), (60593633.0, '2020-03-09 01:20:09')]",2018-03-13 10:27:35,2018-03-16 08:30:40,132.8075,202.85888888888888
35,49206550,2018-03-10 07:36:40,14246,0,12,1,49209628.0,"[(49209628.0, '2018-03-10 13:30:24')]",2018-03-10 13:30:24,2018-03-10 13:30:24,5.895555555555555,5.895555555555555
36,49232441,2018-03-12 10:00:17,385,5,0,1,,"[(49232727.0, '2018-03-12 10:14:53')]",2018-03-12 10:14:53,,0.24333333333333335,
37,49520443,2018-03-27 18:52:50,732,3,0,1,,"[(49522566.0, '2018-03-27 21:18:33')]",2018-03-27 21:18:33,,2.428611111111111,
38,49624501,2018-04-03 07:26:02,2227,2,0,2,,"[(50124266.0, '2018-05-01 21:42:23'), (64835536.0, '2020-11-14 15:31:34')]",2018-05-01 21:42:23,,686.2725,
39,49675499,2018-04-05 14:56:57,2453,3,1,2,51724880.0,"[(49684592.0, '2018-04-06 02:59:32'), (51724880.0, '2018-08-07 10:45:27')]",2018-04-06 02:59:32,2018-08-07 10:45:27,12.043055555555556,2971.8083333333334
40,49878836,2018-04-17 12:59:24,2669,0,4,3,49944604.0,"[(49905600.0, '2018-04-18 17:24:18'), (49919553.0, '2018-04-19 11:06:18'), (49944604.0, '2018-04-20 15:02:13')]",2018-04-18 17:24:18,2018-04-20 15:02:13,28.415,74.04694444444445
41,49987673,2018-04-23 18:27:26,289,0,0,1,,"[(49996974.0, '2018-04-24 08:35:50')]",2018-04-24 08:35:50,,14.14,
42,49993776,2018-04-24 05:03:31,3966,0,1,1,49996655.0,"[(49996655.0, '2018-04-24 08:16:23')]",2018-04-24 08:16:23,2018-04-24 08:16:23,3.2144444444444447,3.2144444444444447
43,50007085,2018-04-24 16:51:30,7015,4,0,2,,"[(51939330.0, '2018-08-20 22:33:20'), (57230515.0, '2019-07-27 08:34:47')]",2018-08-20 22:33:20,,2837.697222222222,
44,50073358,2018-04-28 05:54:31,2185,5,3,2,,"[(50206475.0, '2018-05-07 02:52:26'), (51440629.0, '2018-07-20 10:34:10')]",2018-05-07 02:52:26,,212.96527777777777,
45,50161411,2018-05-03 18:09:18,787,1,1,2,,"[(50161983.0, '2018-05-03 18:47:09'), (55275146.0, '2019-03-21 06:50:55')]",2018-05-03 18:47:09,,0.6308333333333334,
46,50185227,2018-05-05 02:48:40,1472,6,2,2,,"[(50289346.0, '2018-05-11 09:35:45'), (50296975.0, '2018-05-11 16:57:34')]",2018-05-11 09:35:45,,150.78472222222223,
47,50186348,2018-05-05 06:13:49,1717,1,1,2,50189174.0,"[(50189174.0, '2018-05-05 11:58:25'), (50790131.0, '2018-06-11 03:22:11')]",2018-05-05 11:58:25,2018-05-05 11:58:25,5.743333333333333,5.743333333333333
48,50195080,2018-05-06 00:01:27,755,0,1,3,,"[(50574928.0, '2018-05-29 00:52:17'), (54390600.0, '2019-01-27 17:00:43'), (63249368.0, '2020-08-04 14:46:13')]",2018-05-29 00:52:17,,552.8472222222222,
49,50196608,2018-05-06 05:43:29,224,4,0,1,50196786.0,"[(50196786.0, '2018-05-06 06:17:42')]",2018-05-06 06:17:42,2018-05-06 06:17:42,0.5702777777777778,0.5702777777777778
50,50285824,2018-05-11 05:52:30,1407,1,1,2,,"[(50318079.0, '2018-05-13 16:08:58'), (57407341.0, '2019-08-08 07:29:12')]",2018-05-13 16:08:58,,58.27444444444444,
51,50368390,2018-05-16 10:25:17,634,1,1,1,50377767.0,"[(50377767.0, '2018-05-16 18:27:59')]",2018-05-16 18:27:59,2018-05-16 18:27:59,8.045,8.045
52,50399055,2018-05-17 19:18:46,7203,0,5,1,,"[(50400670.0, '2018-05-17 21:19:48')]",2018-05-17 21:19:48,,2.0172222222222222,
53,50408673,2018-05-18 09:57:13,1054,4,6,2,,"[(50544478.0, '2018-05-26 15:46:54'), (63536461.0, '2020-08-22 13:00:49')]",2018-05-26 15:46:54,,197.82805555555555,
54,50425739,2018-05-19 13:20:40,4029,12,3,2,50425967.0,"[(50425967.0, '2018-05-19 13:47:28'), (56657615.0, '2019-06-18 22:02:21')]",2018-05-19 13:47:28,2018-05-19 13:47:28,0.44666666666666666,0.44666666666666666
55,50454645,2018-05-21 18:28:11,263,0,0,1,50456126.0,"[(50456126.0, '2018-05-21 20:24:18')]",2018-05-21 20:24:18,2018-05-21 20:24:18,1.9352777777777779,1.9352777777777779
56,50475094,2018-05-22 19:23:51,2595,0,1,2,,"[(50475266.0, '2018-05-22 19:35:18'), (50542793.0, '2018-05-26 12:32:14')]",2018-05-22 19:35:18,,0.19083333333333333,
57,50480689,2018-05-23 05:49:50,5329,0,2,3,50514721.0,"[(50514721.0, '2018-05-24 17:07:48'), (53304000.0, '2018-11-14 15:49:39'), (59680818.0, '2020-01-10 11:29:15')]",2018-05-24 17:07:48,2018-05-24 17:07:48,35.29944444444445,35.29944444444445
58,50539641,2018-05-26 05:34:57,1218,1,-1,1,50597150.0,"[(50597150.0, '2018-05-30 05:47:51')]",2018-05-30 05:47:51,2018-05-30 05:47:51,96.215,96.215
59,50541672,2018-05-26 10:19:03,161,0,0,1,50543086.0,"[(50543086.0, '2018-05-26 13:05:10')]",2018-05-26 13:05:10,2018-05-26 13:05:10,2.768611111111111,2.768611111111111
