Q_id,Id,CreationDate,ParentId
29653321,38192664,2016-07-04 21:54:30,29653321
29653321,43251374,2017-04-06 09:40:06,29653321
29653321,58127750,2019-09-27 04:06:51,29653321
49891820,49891951,2018-04-18 05:39:18,49891820
42616455,42616512,2017-03-06 02:16:34,42616455
22775938,22781232,2014-04-01 09:01:59,22775938
24134131,24298458,2014-06-19 03:48:41,24134131
31707742,31709496,2015-07-29 19:30:47,31707742
31707742,31710022,2015-07-29 20:00:41,31707742
49074258,51457754,2018-07-21 15:53:35,49074258
50694066,50711097,2018-06-06 01:36:22,50694066
16370583,16370731,2013-05-04 04:54:00,16370583
16370583,16371599,2013-05-04 07:09:54,16370583
16370583,21324905,2014-01-24 05:07:26,16370583
16370583,24224705,2014-06-14 21:58:13,16370583
16370583,25064870,2014-07-31 17:03:00,16370583
16370583,25940220,2014-09-19 18:26:53,16370583
16370583,38860211,2016-08-09 20:51:52,16370583
16370583,38908406,2016-08-12 01:16:10,16370583
16370583,44722528,2017-06-23 13:22:59,16370583
16370583,48104481,2018-01-04 22:27:45,16370583
16370583,49785228,2018-04-11 22:21:33,16370583
16370583,49798838,2018-04-12 14:12:24,16370583
16370583,49840424,2018-04-15 09:28:36,16370583
16370583,49967442,2018-04-22 15:10:28,16370583
16370583,49970782,2018-04-22 21:12:29,16370583
16370583,50008229,2018-04-24 18:06:43,16370583
16370583,50030894,2018-04-25 20:33:21,16370583
16370583,50180328,2018-05-04 17:33:29,16370583
16370583,50366037,2018-05-16 08:36:12,16370583
16370583,50522141,2018-05-25 05:34:34,16370583
16370583,50970680,2018-06-21 14:12:00,16370583
16370583,51274475,2018-07-10 21:59:19,16370583
16370583,51612762,2018-07-31 11:50:58,16370583
16370583,52488866,2018-09-25 00:08:37,16370583
16370583,57520223,2019-08-16 07:02:34,16370583
16370583,63363498,2020-08-11 17:34:08,16370583
27074322,27074349,2014-11-22 05:18:14,27074322
27074322,27074353,2014-11-22 05:18:37,27074322
58085041,58086538,2019-09-24 18:51:48,58085041
53920226,53920592,2018-12-25 08:22:11,53920226
32896097,32898255,2015-10-01 23:17:50,32896097
34787210,34800394,2016-01-14 21:47:49,34787210
19975301,19991109,2013-11-15 00:14:50,19975301
38420922,38444940,2016-07-18 19:52:53,38420922
51287590,51289825,2018-07-11 15:58:57,51287590
33015326,33019535,2015-10-08 15:04:50,33015326
31298842,31301933,2015-07-08 19:28:21,31298842
9777871,9778486,2012-03-19 21:51:09,9777871
49017941,49026572,2018-02-28 09:54:01,49017941
36836481,36843232,2016-04-25 14:18:33,36836481
36836481,36849430,2016-04-25 19:28:32,36836481
13269543,13289830,2012-11-08 13:28:36,13269543
27178492,27178565,2014-11-27 20:56:30,27178492
27178492,27210525,2014-11-30 06:01:40,27178492
31621967,31630857,2015-07-25 20:34:21,31621967
31621967,31633042,2015-07-26 02:27:13,31621967
31621967,31644906,2015-07-27 04:17:42,31621967
27271082,27271415,2014-12-03 12:08:13,27271082
39007755,39028327,2016-08-18 22:16:04,39007755
39007755,44977004,2017-07-07 17:57:48,39007755
39007755,57198628,2019-07-25 09:27:49,39007755
25493720,25635252,2014-09-03 02:22:38,25493720
25493720,25682845,2014-09-05 09:36:40,25493720
25493720,26087691,2014-09-28 17:39:40,25493720
25493720,27948531,2015-01-14 17:06:44,25493720
43412753,43414279,2017-04-14 15:09:19,43412753
43412753,43414495,2017-04-14 15:21:33,43412753
37059269,37059431,2016-05-05 20:12:52,37059269
37059269,37059476,2016-05-05 20:15:27,37059269
37059269,48336233,2018-01-19 07:40:03,37059269
37059269,64429189,2020-10-19 14:13:24,37059269
12317279,12319808,2012-09-07 14:10:52,12317279
50883000,50913980,2018-06-18 16:38:14,50883000
17486918,17493863,2013-07-05 17:11:10,17486918
29863715,29883349,2015-04-26 20:49:52,29863715
57088490,57089202,2019-07-18 07:27:11,57088490
57088490,57639309,2019-08-24 15:30:18,57088490
1286301,1286326,2009-08-17 05:49:34,1286301
1286301,1287150,2009-08-17 10:08:31,1286301
1286301,1287621,2009-08-17 12:15:05,1286301
1286301,13110476,2012-10-28 16:04:09,1286301
17672423,27755125,2015-01-03 12:59:54,17672423
17672423,30512289,2015-05-28 16:33:39,17672423
2289046,2295334,2010-02-19 09:52:43,2289046
2289046,5208563,2011-03-06 03:49:38,2289046
2289046,32600878,2015-09-16 06:03:57,2289046
20403876,20404639,2013-12-05 15:57:32,20403876
20403876,20404843,2013-12-05 16:05:07,20403876
20403876,20413159,2013-12-05 23:42:56,20403876
40361488,40361585,2016-11-01 13:59:33,40361488
40361488,40362096,2016-11-01 14:27:00,40361488
40361488,47176302,2017-11-08 09:44:24,40361488
40361488,50696563,2018-06-05 09:22:05,40361488
31700152,31736436,2015-07-31 00:51:09,31700152
28979559,28979624,2015-03-11 06:00:53,28979559
28979559,28979663,2015-03-11 06:03:15,28979559
28979559,28982550,2015-03-11 09:19:11,28979559
51081994,51095847,2018-06-29 06:48:47,51081994
35624245,35624329,2016-02-25 10:15:34,35624245
35624245,38102838,2016-06-29 14:38:51,35624245
25910257,25910743,2014-09-18 10:54:58,25910257
25910257,54619551,2019-02-10 18:20:58,25910257
19749541,59276120,2019-12-10 22:12:04,19749541
19749541,61178749,2020-04-12 21:58:37,19749541
55135556,55135647,2019-03-13 06:25:23,55135556
28245866,28246121,2015-01-30 23:08:47,28245866
28245866,31144938,2015-06-30 17:45:35,28245866
30454582,30468386,2015-05-26 20:34:53,30454582
